 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,MAN_P4_UM_M6_F2_GSP_DJI_0223_1mp4-00082.jpeg:1_5_l,75,541,551.667,-110.797,74.166,4,1,2,1,1,female ,MAN_P4_UM_M6_F2_GSP_DJI_0223_1mp4-00079.jpeg:2_4_l
2,MAN_P4_UM_M6_F2_GSP_DJI_0223_1mp4-00082.jpeg:1_5_w,17,546.083,540.917,-21.468,15.939,4,1,2,1,1,female ,MAN_P4_UM_M6_F2_GSP_DJI_0223_1mp4-00079.jpeg:2_4_w
