 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,MAN_P4_UM_M6_F2_GSP_DJI_0223_1mp4-00081.jpeg:1_4_l,76,538.167,551.083,-109.918,75.34,4,1,2,1,1,female ,MAN_P4_UM_M6_F2_GSP_DJI_0223_1mp4-00035.jpeg:2_2_l
2,MAN_P4_UM_M6_F2_GSP_DJI_0223_1mp4-00081.jpeg:1_4_w,17,543.5,541.833,-20.283,16.347,4,1,2,1,1,female ,MAN_P4_UM_M6_F2_GSP_DJI_0223_1mp4-00035.jpeg:2_2_w
