 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,ClipDugong1_GH034196mp4-00019.jpeg:1_5_l,86,88.917,990.833,22.009,85.389,4,2,2,1,1,unidentified,
2,ClipDugong1_GH034196mp4-00019.jpeg:1_5_w,20,74.417,997.917,-67.341,18.603,4,2,2,1,1,unidentified,
3,ClipDugong1_GH034196mp4-00019.jpeg:2_3_l,59,272.667,983.833,-93.945,58.138,4,2,2,1,1,calf,ClipDugong1_GH034196mp4-00019.jpeg:3_3_l
4,ClipDugong1_GH034196mp4-00019.jpeg:2_3_w,22,272.333,988.833,-4.611,20.734,4,2,2,1,1,calf,ClipDugong1_GH034196mp4-00019.jpeg:3_3_w
5,ClipDugong1_GH034196mp4-00019.jpeg:3_3_l,92,318.833,977.25,59.343,90.867,4,2,2,1,1,female,ClipDugong1_GH034196mp4-00019.jpeg:2_3_l
6,ClipDugong1_GH034196mp4-00019.jpeg:3_3_w,26,311.25,991.417,-33.584,25.008,4,2,2,1,1,female,ClipDugong1_GH034196mp4-00019.jpeg:2_3_w
