 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,MareCetmp4-00145.jpeg:13_1_l,94,2250.812,737.5,-8.945,93.259,4,1,2,1,1,unidentified
2,MareCetmp4-00145.jpeg:13_1_w,23,2241.083,735.75,-98.973,22.441,4,1,2,1,1,unidentified
