 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,MareCetmp4-00111.jpeg:10_3_l,103,1900.375,912.75,-39.752,102.43,4,1,2,1,1,unidentified
2,MareCetmp4-00111.jpeg:10_3_w,26,1888.375,902.875,49.086,24.812,4,1,2,1,1,unidentified
