 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Ferty_Friwenmp4-00071.jpeg:6_3_l,118,36.5,114.25,-76.619,116.667,4,1,2,1,1,unidentified
2,Ferty_Friwenmp4-00071.jpeg:6_3_w,27,42.5,127.5,14.3,26.315,4,1,2,1,1,unidentified 
