 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Ferty_Friwenmp4-00047.jpeg:5_3_l,116,83.167,639.167,-107.492,115.333,4,1,2,1,1,unidentified
2,Ferty_Friwenmp4-00047.jpeg:5_3_w,26,85,625.667,-17.949,24.877,4,1,2,1,1,unidentified 
