 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Ferty_Friwenmp4-00052.jpeg:5_4_l,114,88.75,601.625,-107.437,113.464,4,1,2,1,1,unidentified
2,Ferty_Friwenmp4-00052.jpeg:5_4_w,23,92,589.875,-18.225,21.583,4,1,2,1,1,unidentified 
