 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,road_tripping_ryansmp4-00026.jpeg:1_5_l,558,448,791.5,-102.663,556.537,2,1,2,1,1,female 
2,road_tripping_ryansmp4-00026.jpeg:1_5_w,149,467,715.5,-12.907,147.733,2,1,2,1,1,female 
