 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,bastianas_2_1mp4-00053.jpeg:3_4_l,222,842,791.25,24.476,220.847,4,1,8,2,1,unidentified 
2,bastianas_2_1mp4-00053.jpeg:3_4_w,51,869.5,785,-63.947,50.09,4,1,8,2,1,unidentified 
