 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,TonyAiling_1mp4-00152.jpeg:1_1_l,350,720,513.125,1.108,349.065,4,1,2,1,2,unidentified 
2,TonyAiling_1mp4-00152.jpeg:1_1_w,77,664.833,522.375,-87.997,76.297,4,1,2,1,2,unidentified 
