 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,spesh782_1mp4-00034.jpeg:1_2_l,432,447.5,487,-45.282,430.633,4,1,2,1,1,female,spesh782_1mp4-00034.jpeg:2_2_l
2,spesh782_1mp4-00034.jpeg:1_2_w,121,506.5,510,41.952,119.67,4,1,2,1,1,female,spesh782_1mp4-00034.jpeg:2_2_w
3,spesh782_1mp4-00034.jpeg:2_2_l,240,426.5,570.5,-33.756,239.353,4,1,2,1,1,calf,spesh782_1mp4-00034.jpeg:1_2_l
4,spesh782_1mp4-00034.jpeg:2_2_w,70,457.5,593,57.465,68.797,4,1,2,1,1,calf,spesh782_1mp4-00034.jpeg:1_2_w
