 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,RichardBrooks3_1mp4-00678.jpeg:6_3_l,137,753.375,380.25,14.011,136.305,4,1,2,1,2,unidentified
2,RichardBrooks3_1mp4-00678.jpeg:6_3_w,26,768.625,381,-73.191,25.071,4,1,2,1,2,unidentified
