 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,RichardBrooks3_1mp4-00614.jpeg:5_1_l,108,1393.5,451.833,-2.667,107.45,9,1,2,2,2,unidentified
2,RichardBrooks3_1mp4-00614.jpeg:5_1_w,19,1408.083,458.583,-91.606,17.84,9,1,2,2,2,unidentified
